rxn_id,enzyme_id,parameter,ident,top_descriptor,identifiable_from_growth,refined
NTP10No1,P39286,Topt_i,0.0,CT_max_C,False,False
NTP10No2,P39411,Topt_i,0.0,CT_max_C,False,False
PRAISNo1,P08178,Topt_i,0.19012271649311388,niche_width_C,True,True
GDMANENo1,P32055,Topt_i,0.0,CT_max_C,False,False
GPDDA4No1,P10908,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2ATG120No1,P07000,Topt_i,0.0,CT_max_C,False,False
PLIPA1E140ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2E140No1,P07000,Topt_i,0.0,CT_max_C,False,False
PLIPA1E160ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
GALKrNo1,P0A6T3,Topt_i,0.0,CT_max_C,False,False
PLIPA1E161ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
AACPS8No1,P0A6A8,Topt_i,0.0,CT_max_C,False,False
AACPS9No1,P0A6A8,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2E180No1,P07000,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2G161No1,P07000,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2G181No1,P07000,Topt_i,0.0,CT_max_C,False,False
HXCTNo1,P76458,Topt_i,0.0,CT_max_C,False,False
AACPS6No1,P0A6A8,Topt_i,0.0,CT_max_C,False,False
2AGPEAT160No1,P31119,Topt_i,0.0,CT_max_C,False,False
AACPS7No1,P0A6A8,Topt_i,0.5494920532589825,niche_width_C,True,True
PANTSNo1,P31663,Topt_i,0.0004987269899790598,CT_max_C,False,False
G3PGabcppNo1,P0AG80,Topt_i,0.0,CT_max_C,False,False
G3PIabcppNo1,P0AG80,Topt_i,0.0,CT_max_C,False,False
DURADxNo1,P25889,Topt_i,0.0,CT_max_C,False,False
ECOAH7No1,P77399,Topt_i,4.584549015665683e-05,CT_max_C,False,False
ECOAH7No2,P21177,Topt_i,0.0,CT_max_C,False,False
G1PPppNo1,P19926,Topt_i,0.0,CT_max_C,False,False
G1PPppNo2,P00634,Topt_i,0.0,CT_max_C,False,False
GALCTNDNo1,Q6BF17,Topt_i,0.0,CT_max_C,False,False
GCALDDNo1,P25553,Topt_i,2.26648050960772e-07,CT_max_C,False,False
HISTPNo1,P06987,Topt_i,1.1558703855782635e-05,CT_max_C,False,False
G3PSabcppNo1,P0AG80,Topt_i,0.0,CT_max_C,False,False
QMO2No1,P0ADU2,Topt_i,0.0,CT_max_C,False,False
QMO3No1,P0ADU2,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2E141No1,P07000,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2E161No1,P07000,Topt_i,0.0,CT_max_C,False,False
LDH_DNo1,P52643,Topt_i,0.0,CT_max_C,False,False
AMALT4No1,P15977,Topt_i,0.0,CT_max_C,False,False
NTD11No1,P0A840,Topt_i,0.0,CT_max_C,False,False
NTD11No2,P64636,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2E181No1,P07000,Topt_i,0.0,CT_max_C,False,False
YUMPSNo1,P33025,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2G180No1,P07000,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2G141No1,P07000,Topt_i,0.0,CT_max_C,False,False
IPDDINo1,Q46822,Topt_i,0.0,CT_max_C,False,False
ORNDCNo1,P21169,Topt_i,0.0,CT_max_C,False,False
ORNDCNo2,P24169,Topt_i,0.0,CT_max_C,False,False
UPP3MTNo1,P0AEA8,Topt_i,9.860255807637402e-06,CT_max_C,False,False
KAS15No1,P0A6R0,Topt_i,0.0,CT_max_C,False,False
FACOAL181t2ppNo1,P69451,Topt_i,0.0,CT_max_C,False,False
FACOAL181t2ppNo2,P38135,Topt_i,0.0,CT_max_C,False,False
T2DECAINo1,P0A6Q3,Topt_i,0.0,CT_max_C,False,False
2AGPGAT180No1,P31119,Topt_i,0.0,CT_max_C,False,False
2AGPGAT181No1,P31119,Topt_i,0.0,CT_max_C,False,False
3OAS161No1,P0A953,Topt_i,0.0,CT_max_C,False,False
DHQSNo1,P07639,Topt_i,1.5767615810331314e-05,CT_max_C,False,False
EAR141yNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
EAR161xNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
2AGPEAT140No1,P31119,Topt_i,0.0,CT_max_C,False,False
2AGPEAT120No1,P31119,Topt_i,0.0,CT_max_C,False,False
DASYN160No1,P0ABG1,Topt_i,0.050881119578448174,niche_width_C,True,True
DASYN161No1,P0ABG1,Topt_i,0.05026820034903866,niche_width_C,True,True
DASYN181No1,P0ABG1,Topt_i,0.0,CT_max_C,False,False
CDAPPA161No1,P06282,Topt_i,0.0,CT_max_C,False,False
2AGPEAT161No1,P31119,Topt_i,0.0,CT_max_C,False,False
2AGPEAT141No1,P31119,Topt_i,0.0,CT_max_C,False,False
2AGPGAT160No1,P31119,Topt_i,0.0,CT_max_C,False,False
PGSA180No1,P0ABF8,Topt_i,0.0,CT_max_C,False,False
PGCDNo1,P0A9T0,Topt_i,0.0,CT_max_C,False,False
PSSA140No1,P23830,Topt_i,0.0,CT_max_C,False,False
2AGPGAT141No1,P31119,Topt_i,0.0,CT_max_C,False,False
FACOAE180No1,P0AGG2,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2ATG140No1,P07000,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2ATG141No1,P07000,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2ATG160No1,P07000,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2ATG180No1,P07000,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2ATG161No1,P07000,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2ATG181No1,P07000,Topt_i,0.0,CT_max_C,False,False
FACOAE100No1,P0AGG2,Topt_i,0.0,CT_max_C,False,False
FACOAE80No1,P0AGG2,Topt_i,0.0,CT_max_C,False,False
FACOAE60No1,P0AGG2,Topt_i,0.0,CT_max_C,False,False
CLPNS180ppNo1,P0A6H8,Topt_i,0.0,CT_max_C,False,False
CLPNS180ppNo2,P0AA84,Topt_i,0.0,CT_max_C,False,False
PLIPA1E120ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
CLPNS181ppNo1,P0A6H8,Topt_i,0.0,CT_max_C,False,False
CLPNS181ppNo2,P0AA84,Topt_i,0.0,CT_max_C,False,False
PG161abcppNo1,P60752,Topt_i,0.0,CT_max_C,False,False
PGP120abcppNo1,P60752,Topt_i,0.0,CT_max_C,False,False
3OAS141No1,P0A953,Topt_i,0.0,CT_max_C,False,False
3OAR121No1,P0AEK2,Topt_i,0.0,CT_max_C,False,False
CFAS160GNo1,P0A9H7,Topt_i,0.0,CT_max_C,False,False
PGP161abcppNo1,P60752,Topt_i,0.0,CT_max_C,False,False
PGP181abcppNo1,P60752,Topt_i,0.0,CT_max_C,False,False
PA120abcppNo1,P60752,Topt_i,0.0,CT_max_C,False,False
PLIPA1G120ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
FACOAE141No1,P0AGG2,Topt_i,0.0,CT_max_C,False,False
CLPNS120ppNo1,P0AA84,Topt_i,0.0,CT_max_C,False,False
CLPNS120ppNo2,P0A6H8,Topt_i,0.0,CT_max_C,False,False
ALPATE160ppNo1,P23930,Topt_i,0.0,CT_max_C,False,False
FACOAE161No1,P0AGG2,Topt_i,0.0023375099819719,CT_max_C,False,False
ALPATG160ppNo1,P23930,Topt_i,0.0,CT_max_C,False,False
2AGPGAT120No1,P31119,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2ATE120No1,P07000,Topt_i,0.0,CT_max_C,False,False
ALAALADNo1,P77790,Topt_i,0.0,CT_max_C,False,False
2AGPEAT180No1,P31119,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2ATE140No1,P07000,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2ATE160No1,P07000,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2ATE180No1,P07000,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2ATE141No1,P07000,Topt_i,0.0,CT_max_C,False,False
2AGPEAT181No1,P31119,Topt_i,0.0,CT_max_C,False,False
2AGPGAT140No1,P31119,Topt_i,0.0,CT_max_C,False,False
PLIPA1E181ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
PLIPA1G180ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2ATE161No1,P07000,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2ATE181No1,P07000,Topt_i,0.0,CT_max_C,False,False
FACOAL141t2ppNo1,P38135,Topt_i,0.0,CT_max_C,False,False
FACOAL141t2ppNo2,P69451,Topt_i,0.0,CT_max_C,False,False
FACOAL161t2ppNo1,P69451,Topt_i,0.0,CT_max_C,False,False
FACOAL161t2ppNo2,P38135,Topt_i,0.0,CT_max_C,False,False
PA160abcppNo1,P60752,Topt_i,0.0,CT_max_C,False,False
PLIPA1G181ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
G3PEabcppNo1,P0AG80,Topt_i,0.0,CT_max_C,False,False
G3PCabcppNo1,P0AG80,Topt_i,0.0,CT_max_C,False,False
2AGPGAT161No1,P31119,Topt_i,0.0,CT_max_C,False,False
PA181abcppNo1,P60752,Topt_i,0.0,CT_max_C,False,False
AMPTASEPGNo1,P37095,Topt_i,0.0,CT_max_C,False,False
AMPTASEPGNo2,P04825,Topt_i,0.0,CT_max_C,False,False
AMPTASEPGNo3,P68767,Topt_i,0.0,CT_max_C,False,False
AMPTASEPGNo4,P15288,Topt_i,0.0,CT_max_C,False,False
ADSL1rNo1,P0AB89,Topt_i,0.006442323072674859,CT_max_C,False,True
GTHRDabcppNo1,P75796,Topt_i,0.0,CT_max_C,False,False
PGPP140ppNo1,P18200,Topt_i,0.0,CT_max_C,False,False
PGPP140ppNo2,P0A924,Topt_i,0.0,CT_max_C,False,False
PGPP141ppNo1,P18200,Topt_i,0.0,CT_max_C,False,False
PGPP141ppNo2,P0A924,Topt_i,0.0,CT_max_C,False,False
PGPP160ppNo1,P18200,Topt_i,0.0,CT_max_C,False,False
PGPP160ppNo2,P0A924,Topt_i,0.0,CT_max_C,False,False
PGPP180ppNo1,P18200,Topt_i,0.0,CT_max_C,False,False
PGPP180ppNo2,P0A924,Topt_i,0.0,CT_max_C,False,False
SERD_DNo1,P00926,Topt_i,0.0,CT_max_C,False,False
AICARTNo1,P15639,Topt_i,0.06904405208441088,niche_width_C,True,True
PLIPA1E180ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
FLVRxNo1,P0AEN1,Topt_i,0.0,CT_max_C,False,False
PLIPA1G140ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
PLIPA1G161ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
CLPNS160ppNo1,P0AA84,Topt_i,0.0,CT_max_C,False,False
CLPNS160ppNo2,P0A6H8,Topt_i,0.0,CT_max_C,False,False
CLPNS161ppNo1,P0A6H8,Topt_i,0.0,CT_max_C,False,False
CLPNS161ppNo2,P0AA84,Topt_i,0.0,CT_max_C,False,False
PG160abcppNo1,P60752,Topt_i,0.0,CT_max_C,False,False
FRUpts2ppNo1,P08839,Topt_i,0.0,CT_max_C,False,False
PGP140abcppNo1,P60752,Topt_i,0.0,CT_max_C,False,False
PAPA120ppNo1,P0A924,Topt_i,0.0,CT_max_C,False,False
PAPA140ppNo1,P0A924,Topt_i,0.0,CT_max_C,False,False
GGPTRCONo1,P37906,Topt_i,0.0,CT_max_C,False,False
PAPA141ppNo1,P0A924,Topt_i,0.0,CT_max_C,False,False
PAPA160ppNo1,P0A924,Topt_i,0.0,CT_max_C,False,False
PAPA161ppNo1,P0A924,Topt_i,0.0,CT_max_C,False,False
PAPA180ppNo1,P0A924,Topt_i,0.0,CT_max_C,False,False
HPYRINo1,P30147,Topt_i,0.0,CT_max_C,False,False
HYD1ppNo1,P0AAM1,Topt_i,0.0,CT_max_C,False,False
HYD1ppNo2,P0AAJ8,Topt_i,0.0,CT_max_C,False,False
HYD1ppNo3,P0AAK1,Topt_i,0.0,CT_max_C,False,False
ECAP3ppNo1,P0AG00,Topt_i,0.0,CT_max_C,False,False
TPRDCOASNo1,P77231,Topt_i,0.0,CT_max_C,False,False
GAMptsppNo1,P08839,Topt_i,0.0,CT_max_C,False,False
FMNRxNo1,P80644,Topt_i,0.0,CT_max_C,False,False
FMNRxNo2,P0AEN1,Topt_i,0.0,CT_max_C,False,False
DHBSNo1,P10378,Topt_i,0.0,CT_max_C,False,False
THIORDXiNo1,P0AA25,Topt_i,0.0,CT_max_C,False,False
THIORDXiNo2,P06610,Topt_i,0.0,CT_max_C,False,False
THIORDXiNo3,P0AGG4,Topt_i,0.0,CT_max_C,False,False
PPPGO3No1,P0ACB4,Topt_i,0.0,CT_max_C,False,False
PFKNo1,P0A796,Topt_i,0.0,CT_max_C,False,False
PFKNo2,P06999,Topt_i,0.0,CT_max_C,False,False
PDX5POiNo1,P0AFI7,Topt_i,0.0,CT_max_C,False,False
MDDCP1ppNo1,P0AEB2,Topt_i,0.0,CT_max_C,False,False
MDDCP1ppNo2,P24228,Topt_i,0.0,CT_max_C,False,False
MDDCP1ppNo3,P08506,Topt_i,0.0,CT_max_C,False,False
MDDCP1ppNo4,P33013,Topt_i,0.0,CT_max_C,False,False
MDDCP1ppNo5,P0AD70,Topt_i,0.0,CT_max_C,False,False
MDDCP1ppNo6,P77619,Topt_i,0.0,CT_max_C,False,False
GUI2No1,P0A8G3,Topt_i,0.0,CT_max_C,False,False
OMBZLMNo1,P0A887,Topt_i,0.0,CT_max_C,False,False
PLIPA1A181ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
PGMNo1,P62707,Topt_i,0.0,CT_max_C,False,False
PGMNo2,P37689,Topt_i,0.0,CT_max_C,False,False
LPLIPAL2A141No1,P07000,Topt_i,0.0,CT_max_C,False,False
CYTBO3_4ppNo1,P0ABI8,Topt_i,0.0,CT_max_C,False,False
GLYCKNo1,P77364,Topt_i,0.0,CT_max_C,False,False
MLTG5No1,P21517,Topt_i,0.0,CT_max_C,False,False
GPDDA3No1,P10908,Topt_i,0.0,CT_max_C,False,False
EAR141xNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
EAR181xNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
TPINo1,P0A858,Topt_i,0.0,CT_max_C,False,False
EAR181yNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
G3PAT141No1,P0A6A8,Topt_i,0.0,CT_max_C,False,False
2DOXG6PPNo1,P27848,Topt_i,0.0,CT_max_C,False,False
2DOXG6PPNo2,P77247,Topt_i,0.0,CT_max_C,False,False
2DOXG6PPNo3,P77625,Topt_i,0.0,CT_max_C,False,False
2DOXG6PPNo4,P46891,Topt_i,0.0,CT_max_C,False,False
AGMHNo1,P75949,Topt_i,0.0,CT_max_C,False,False
G3PAT181No1,P0A6A8,Topt_i,0.0,CT_max_C,False,False
DASYN140No1,P0ABG1,Topt_i,0.0,CT_max_C,False,False
MPTGNo1,P0ABG4,Topt_i,0.00023697215967735308,CT_max_C,False,False
MPTGNo2,P0ABG4,Topt_i,0.0,CT_max_C,False,False
MPTGNo3,P0ABG4,Topt_i,0.0,CT_max_C,False,False
MPTGNo4,P0ABG4,Topt_i,0.0,CT_max_C,False,False
DASYN180No1,P0ABG1,Topt_i,0.0,CT_max_C,False,False
MPTG2No1,P0ABG4,Topt_i,0.0,CT_max_C,False,False
MPTG2No2,P0ABG4,Topt_i,0.0,CT_max_C,False,False
MPTG2No3,P0ABG4,Topt_i,0.0,CT_max_C,False,False
MPTG2No4,P0ABG4,Topt_i,0.0,CT_max_C,False,False
DASYN141No1,P0ABG1,Topt_i,0.0,CT_max_C,False,False
RPINo1,P0A7Z0,Topt_i,0.0,CT_max_C,False,False
RPINo2,P37351,Topt_i,0.0,CT_max_C,False,False
MCTP1AppNo1,P02918,Topt_i,0.0012350096351684571,CT_max_C,False,False
MCTP1AppNo2,P02919,Topt_i,0.0,CT_max_C,False,False
MCTP2AppNo1,P02918,Topt_i,0.0,CT_max_C,False,False
MCTP2AppNo2,P02919,Topt_i,0.0,CT_max_C,False,False
CDAPPA160No1,P06282,Topt_i,0.0,CT_max_C,False,False
CDAPPA141No1,P06282,Topt_i,0.0,CT_max_C,False,False
MCTP1BppNo1,P76193,Topt_i,0.0,CT_max_C,False,False
MCTP1BppNo2,P22525,Topt_i,0.0,CT_max_C,False,False
PERDNo1,P05459,Topt_i,0.0,CT_max_C,False,False
PGSA141No1,P0ABF8,Topt_i,0.0,CT_max_C,False,False
5DOANNo1,P0AF12,Topt_i,4.353877556435556e-05,CT_max_C,False,False
SFGTHiNo1,P33018,Topt_i,0.0,CT_max_C,False,False
SFGTHiNo2,P51025,Topt_i,0.0,CT_max_C,False,False
PYDAMKNo1,P40191,Topt_i,0.0,CT_max_C,False,False
K2L4AabcppNo1,P60752,Topt_i,7.806603252319016e-05,CT_max_C,False,False
FACOAE120No1,P0AGG2,Topt_i,0.0012093119421715448,CT_max_C,False,False
3OAR120No1,P0AEK2,Topt_i,0.0,CT_max_C,False,False
3HAD80No1,P0A6Q3,Topt_i,0.0,CT_max_C,False,False
3HAD80No2,P0A6Q6,Topt_i,0.0,CT_max_C,False,False
3HAD120No1,P0A6Q6,Topt_i,0.0,CT_max_C,False,False
3HAD120No2,P0A6Q3,Topt_i,0.0,CT_max_C,False,False
DSBCGTNo1,P0AEG6,Topt_i,0.0,CT_max_C,False,False
EAR180xNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
EAR180yNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
AGPAT120No1,P26647,Topt_i,0.0,CT_max_C,False,False
DHNAOT4No1,P32166,Topt_i,0.0,CT_max_C,False,False
AMPMS2No1,P30136,Topt_i,0.0,CT_max_C,False,False
ALR4xNo1,P0A9S5,Topt_i,0.0,CT_max_C,False,False
PGPP120No1,P18200,Topt_i,0.0,CT_max_C,False,False
PGPP120No2,P0A924,Topt_i,0.0,CT_max_C,False,False
DAGK120No1,P0ABN1,Topt_i,0.0,CT_max_C,False,False
PSSA180No1,P23830,Topt_i,0.0,CT_max_C,False,False
PSSA161No1,P23830,Topt_i,0.00018191985049798322,CT_max_C,False,False
PSSA141No1,P23830,Topt_i,0.0,CT_max_C,False,False
PSD160No1,P0A8K1,Topt_i,4.0432336029262435e-05,CT_max_C,False,False
PSD161No1,P0A8K1,Topt_i,4.765533773317684e-05,CT_max_C,False,False
PSD180No1,P0A8K1,Topt_i,0.0,CT_max_C,False,False
COLIPAabcppNo1,P60752,Topt_i,0.0,CT_max_C,False,False
LPLIPAL1G141ppNo1,P0ADA1,Topt_i,0.0,CT_max_C,False,False
LPLIPAL1G180ppNo1,P0ADA1,Topt_i,0.0,CT_max_C,False,False
LPLIPAL1G181ppNo1,P0ADA1,Topt_i,0.0,CT_max_C,False,False
ACONTbNo1,P36683,Topt_i,0.0,CT_max_C,False,False
ACONTbNo2,P25516,Topt_i,0.0034782249612000057,CT_max_C,False,True
GLCP2No1,P00490,Topt_i,0.0,CT_max_C,False,False
GLCP2No2,P0AC86,Topt_i,0.0,CT_max_C,False,False
PLIPA2A140ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
PLIPA2A141ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
PLIPA2A180ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
PLIPA2E141ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
FE3HOXabcppNo1,P06972,Topt_i,0.0,CT_max_C,False,False
PLIPA2E181ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
PLIPA2G140ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
3HAD161No1,P0A6Q3,Topt_i,0.0,CT_max_C,False,False
3HAD161No2,P0A6Q6,Topt_i,0.0,CT_max_C,False,False
PLIPA2G160ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
PLIPA2G181ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
SUCDiNo1,P07014,Topt_i,0.0004806914402347949,CT_max_C,False,False
FADRx2No1,P17846,Topt_i,0.05286637229793523,niche_width_C,True,True
LPLIPAL1E141ppNo1,P0ADA1,Topt_i,0.0,CT_max_C,False,False
LALDO2xNo1,P0A9S5,Topt_i,0.0,CT_max_C,False,False
LPLIPAL1E160ppNo1,P0ADA1,Topt_i,0.0,CT_max_C,False,False
LPLIPAL1E180ppNo1,P0ADA1,Topt_i,0.0,CT_max_C,False,False
ASNS1No1,P22106,Topt_i,0.0,CT_max_C,False,False
EAR80yNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
EAR120yNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
3OAR181No1,P0AEK2,Topt_i,0.0,CT_max_C,False,False
3HAD121No1,P0A6Q3,Topt_i,0.0,CT_max_C,False,False
3HAD121No2,P0A6Q6,Topt_i,0.0,CT_max_C,False,False
EAR121yNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
LPLIPAL1E181ppNo1,P0ADA1,Topt_i,0.0,CT_max_C,False,False
LPLIPAL1G160ppNo1,P0ADA1,Topt_i,0.0,CT_max_C,False,False
LPLIPAL1G161ppNo1,P0ADA1,Topt_i,0.0,CT_max_C,False,False
GTHRDHppNo1,P18956,Topt_i,0.0,CT_max_C,False,False
MDDCP2ppNo1,P0AEB2,Topt_i,0.0,CT_max_C,False,False
MDDCP2ppNo2,P24228,Topt_i,0.0,CT_max_C,False,False
MDDCP2ppNo3,P08506,Topt_i,0.0,CT_max_C,False,False
MDDCP2ppNo4,P33013,Topt_i,0.0,CT_max_C,False,False
MDDCP2ppNo5,P77619,Topt_i,0.0,CT_max_C,False,False
MDDCP2ppNo6,P0AD70,Topt_i,0.0,CT_max_C,False,False
LPLIPAL1G120ppNo1,P0ADA1,Topt_i,0.0,CT_max_C,False,False
PLIPA2E140ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
PLIPA2E160ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
PLIPA2A161ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
PLIPA2A181ppNo1,P0A921,Topt_i,0.0,CT_max_C,False,False
MDDCP3ppNo1,P0AEB2,Topt_i,0.0,CT_max_C,False,False
MDDCP3ppNo2,P24228,Topt_i,0.0,CT_max_C,False,False
MDDCP3ppNo3,P08506,Topt_i,0.0,CT_max_C,False,False
MDDCP3ppNo4,P33013,Topt_i,0.0,CT_max_C,False,False
MDDCP3ppNo5,P77619,Topt_i,0.0,CT_max_C,False,False
MDDCP3ppNo6,P0AD70,Topt_i,0.0,CT_max_C,False,False
EAR140xNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
EAR40yNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
3OAS181No1,P0AAI5,Topt_i,0.0,CT_max_C,False,False
EAR161yNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
G3PAT140No1,P0A6A8,Topt_i,0.0,CT_max_C,False,False
G3PAT160No1,P0A6A8,Topt_i,0.0013499722183172057,CT_max_C,False,False
G3PAT161No1,P0A6A8,Topt_i,0.0015911369045743938,CT_max_C,False,False
AGPAT160No1,P26647,Topt_i,1.459603689290825e-05,CT_max_C,False,False
AGPAT140No1,P26647,Topt_i,0.0,CT_max_C,False,False
PGSA160No1,P0ABF8,Topt_i,0.0,CT_max_C,False,False
MLDCP2BppNo1,P75954,Topt_i,0.0,CT_max_C,False,False
MLDCP2BppNo2,P0AAX8,Topt_i,0.0,CT_max_C,False,False
MLDCP2BppNo3,P39176,Topt_i,0.0,CT_max_C,False,False
MLDCP2BppNo4,P76193,Topt_i,0.0,CT_max_C,False,False
MLDCP2BppNo5,P22525,Topt_i,0.0,CT_max_C,False,False
3OAS140No1,P0A953,Topt_i,0.42860008102616276,niche_width_C,True,True
3OAS140No2,P0AAI5,Topt_i,0.0,CT_max_C,False,False
3OAR140No1,P0AEK2,Topt_i,0.10393174213652646,niche_width_C,True,True
CDAPPA140No1,P06282,Topt_i,0.0,CT_max_C,False,False
MLDCP1AppNo1,P22525,Topt_i,0.0,CT_max_C,False,False
MLDCP1AppNo2,P39176,Topt_i,0.0,CT_max_C,False,False
MLDCP1AppNo3,P75954,Topt_i,0.0,CT_max_C,False,False
MLDCP1AppNo4,P76193,Topt_i,0.0,CT_max_C,False,False
MLDCP1AppNo5,P0AAX8,Topt_i,0.0,CT_max_C,False,False
EAR160yNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
3OAR160No1,P0AEK2,Topt_i,0.0,CT_max_C,False,False
PDE4No1,P76129,Topt_i,0.0,CT_max_C,False,False
PGSA161No1,P0ABF8,Topt_i,0.0,CT_max_C,False,False
3HAD181No1,P0A6Q3,Topt_i,0.0,CT_max_C,False,False
3HAD181No2,P0A6Q6,Topt_i,0.0,CT_max_C,False,False
PGPP160No1,P18200,Topt_i,0.0,CT_max_C,False,False
PGPP160No2,P0A924,Topt_i,0.0,CT_max_C,False,False
EAR100yNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
3OAR141No1,P0AEK2,Topt_i,0.0,CT_max_C,False,False
3OAR161No1,P0AEK2,Topt_i,0.0,CT_max_C,False,False
3HAD141No1,P0A6Q3,Topt_i,0.0,CT_max_C,False,False
3HAD141No2,P0A6Q6,Topt_i,0.0,CT_max_C,False,False
EAR121xNo1,P0AEK4,Topt_i,0.0,CT_max_C,False,False
PGPP180No1,P18200,Topt_i,0.0,CT_max_C,False,False
PGPP180No2,P0A924,Topt_i,0.0,CT_max_C,False,False
PGPP161No1,P18200,Topt_i,0.0,CT_max_C,False,False
PGPP161No2,P0A924,Topt_i,0.0,CT_max_C,False,False
PGPP181No1,P0A924,Topt_i,0.0,CT_max_C,False,False
PGPP181No2,P18200,Topt_i,0.0,CT_max_C,False,False
PSD140No1,P0A8K1,Topt_i,0.0,CT_max_C,False,False
MICITDrNo1,P36683,Topt_i,0.0,CT_max_C,False,False
CDAPPA180No1,P06282,Topt_i,0.0,CT_max_C,False,False
AGM4PHNo1,P75949,Topt_i,0.0,CT_max_C,False,False
NTP12No1,P39411,Topt_i,0.0,CT_max_C,False,False
PE141abcppNo1,P60752,Topt_i,0.0,CT_max_C,False,False
CDAPPA181No1,P06282,Topt_i,0.0,CT_max_C,False,False
PGSA140No1,P0ABF8,Topt_i,0.0,CT_max_C,False,False
LPLIPAL1A141ppNo1,P0ADA1,Topt_i,0.0,CT_max_C,False,False
LPLIPAL1A180ppNo1,P0ADA1,Topt_i,0.0,CT_max_C,False,False
LPLIPAL1E140ppNo1,P0ADA1,Topt_i,0.0,CT_max_C,False,False
LPLIPAL1E161ppNo1,P0ADA1,Topt_i,0.0,CT_max_C,False,False
LPLIPAL1G140ppNo1,P0ADA1,Topt_i,0.0,CT_max_C,False,False
PE160abcppNo1,P60752,Topt_i,0.0002560498457768737,CT_max_C,False,False
PE161abcppNo1,P60752,Topt_i,0.00030179166170843055,CT_max_C,False,False
PSD141No1,P0A8K1,Topt_i,0.0,CT_max_C,False,False
PG140abcppNo1,P60752,Topt_i,0.0,CT_max_C,False,False
PG141abcppNo1,P60752,Topt_i,0.0,CT_max_C,False,False
ACONTaNo1,P36683,Topt_i,0.0,CT_max_C,False,False
ACONTaNo2,P25516,Topt_i,0.003519265183267163,CT_max_C,False,True
MLDCP2AppNo1,P75954,Topt_i,0.0,CT_max_C,False,False
MLDCP2AppNo2,P76193,Topt_i,0.0,CT_max_C,False,False
MLDCP2AppNo3,P0AAX8,Topt_i,0.0,CT_max_C,False,False
MLDCP2AppNo4,P22525,Topt_i,0.0,CT_max_C,False,False
